customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
547298,2018,6,640,2,5011.6,5,6/30/2018
547298,2019,9,100,0,3232,6,9/30/2019
547298,2017,1,100,0,5513.32,3,1/31/2017
547298,2018,3,535,1,2902.62,3,3/31/2018
547298,2018,8,100,0,1881.79,2,8/31/2018
547298,2018,4,2387.5,3,6969.31,7,4/30/2018
547298,2017,11,7657,5,8212,7,11/30/2017
547298,2017,6,6849.21,4,9910.69,7,6/30/2017
547298,2018,5,4032.49,2,10222.72,7,5/31/2018
547298,2019,10,7059.94,3,13143.82,10,10/31/2019
547298,2017,12,1412.5,3,17843.32,13,12/31/2017
547298,2019,5,100,0,3457,2,5/31/2019
547298,2019,2,2537.5,2,7693.72,8,2/28/2019
547298,2018,1,888.49,3,1875.49,7,1/31/2018
547298,2017,5,100,0,5842.36,4,5/31/2017
547298,2019,12,2497.75,2,8504.49,10,12/31/2019
547298,2019,4,610,1,7469.5,3,4/30/2019
547298,2017,10,1513.09,2,15814.68,13,10/31/2017
547298,2017,7,100,0,991.14,3,7/31/2017
547298,2019,8,2515.15,3,4665.1,6,8/31/2019
547298,2018,9,4674.85,4,5771.73,5,9/30/2018
547298,2017,9,4056.97,1,9093.22,7,9/30/2017
547298,2017,2,1323.54,2,3011.19,4,2/28/2017
547298,2018,12,100,0,3775,4,12/31/2018
547298,2019,7,8885.08,4,12869.92,8,7/31/2019
547298,2019,11,1027.69,1,6686.83,5,11/30/2019
547298,2018,10,100,0,3698.5,2,10/31/2018
547298,2017,3,100,0,3132.93,6,3/31/2017
547298,2017,4,1682.38,1,3813.49,6,4/30/2017
547298,2019,6,587.5,1,4518.28,5,6/30/2019
547421,2017,6,827.55,1,827.55,1,6/30/2017
547421,2019,9,100,0,400,1,9/30/2019
547421,2017,9,100,0,640,1,9/30/2017
547421,2017,5,2620,1,2620,1,5/31/2017
547421,2019,10,100,0,3900.67,2,10/31/2019
547421,2018,1,100,0,8631.66,2,1/31/2018
547421,2018,12,2391.97,2,4103.47,3,12/31/2018
547421,2019,4,100,0,1766.8,1,4/30/2019
547421,2018,7,2620,1,4666.23,2,7/31/2018
547421,2017,4,3498.25,1,3498.25,1,4/30/2017
547421,2017,2,100,0,1420,1,2/28/2017
547421,2017,11,100,0,4493.91,3,11/30/2017
547421,2019,11,100,0,739,1,11/30/2019
547421,2019,5,100,0,1059.04,1,5/31/2019
547421,2019,1,2804.55,1,2804.55,1,1/31/2019
547421,2019,8,100,0,7270,1,8/31/2019
547421,2017,10,2350,1,2350,1,10/31/2017
547421,2017,1,925,1,925,1,1/31/2017
547554,2019,10,6761.86,6,25524.13,21,10/31/2019
547554,2019,1,11104.42,3,16930.18,7,1/31/2019
547554,2018,4,2072.5,4,22254.72,13,4/30/2018
547554,2017,11,1124.5,1,3038.53,4,11/30/2017
547554,2017,5,8302.27,3,23282.8,18,5/31/2017
547554,2019,8,3801.97,4,19640.83,13,8/31/2019
547554,2017,7,7977.34,5,13970.83,13,7/31/2017
547554,2018,3,100,0,13614.31,10,3/31/2018
547554,2018,7,1027,1,10335.41,12,7/31/2018
547554,2018,1,4616.25,2,15598.47,10,1/31/2018
547554,2019,11,10101.76,8,23052.34,21,11/30/2019
547554,2017,2,2953.13,3,8971.57,7,2/28/2017
547554,2018,8,4170.85,4,23579.32,18,8/31/2018
547554,2018,6,3017.32,3,19762.7,11,6/30/2018
547554,2017,6,8905.14,6,23105.82,20,6/30/2017
547554,2018,12,11233.33,4,19219.35,11,12/31/2018
547554,2018,9,12701.83,13,25246.69,24,9/30/2018
547554,2019,4,2164.12,3,12193.95,10,4/30/2019
547554,2019,9,13089.37,8,25931.85,21,9/30/2019
547554,2019,7,7044.63,6,19270.02,19,7/31/2019
547554,2017,12,11369.34,6,23105.56,9,12/31/2017
547554,2017,1,1847.5,1,9553.12,9,1/31/2017
547554,2018,2,3241.2,3,14828.62,11,2/28/2018
547554,2017,4,5472.76,4,21941.89,19,4/30/2017
547554,2017,3,3160.68,3,23969.71,15,3/31/2017
547554,2018,11,3148,2,15796.24,10,11/30/2018
547554,2017,8,310,1,14052.06,13,8/31/2017
547554,2019,2,1936,1,10629.84,9,2/28/2019
547554,2019,6,3026.5,2,8825.86,10,6/30/2019
547554,2018,10,6386.05,3,25358.77,16,10/31/2018
547554,2019,3,4370.56,4,14148.43,14,3/31/2019
547554,2018,5,5787.61,4,12303.09,12,5/31/2018
547554,2017,9,3169.02,2,9138.04,9,9/30/2017
547554,2019,12,8291.35,4,21186.97,11,12/31/2019
547554,2017,10,11798.72,7,15394.35,9,10/31/2017
547554,2019,5,964.06,2,4789.83,5,5/31/2019
547566,2017,5,100,0,1575.88,1,5/31/2017
547566,2017,4,100,0,5667.78,1,4/30/2017
547566,2018,3,100,0,2564.5,3,3/31/2018
547566,2018,2,775,1,775,1,2/28/2018
547566,2017,1,100,0,2545.51,2,1/31/2017
547566,2017,12,1897,1,2294.5,2,12/31/2017
547566,2017,3,781.26,1,1079.57,3,3/31/2017
547566,2017,11,100,0,1697.5,1,11/30/2017
547601,2018,11,100,0,8020,3,11/30/2018
547601,2018,2,100,0,4933,1,2/28/2018
547601,2019,11,9872.62,2,9872.62,2,11/30/2019
547601,2019,10,5914.99,1,9244.99,2,10/31/2019
547601,2018,10,100,0,7247.5,2,10/31/2018
547601,2018,12,580,1,6025,2,12/31/2018
547601,2018,6,100,0,6707.5,2,6/30/2018
547601,2018,8,100,0,6814.74,2,8/31/2018
547601,2018,4,100,0,5122.75,2,4/30/2018
547601,2017,11,100,0,6331,3,11/30/2017
547601,2019,2,2012.74,1,4937.74,2,2/28/2019
547601,2019,4,14783.5,5,21171.25,7,4/30/2019
547601,2018,1,100,0,5410.33,3,1/31/2018
547601,2019,5,865,1,6490,3,5/31/2019
547601,2017,12,3722.5,1,15390.49,3,12/31/2017
547601,2017,10,100,0,7034.5,2,10/31/2017
547601,2019,12,3872.5,1,7048,2,12/31/2019
547601,2017,7,100,0,4444,2,7/31/2017
547601,2019,3,760,1,6956.5,3,3/31/2019
547601,2019,8,1510,1,11399.35,5,8/31/2019
547601,2018,5,100,0,3025,1,5/31/2018
547601,2019,7,100,0,6557.5,2,7/31/2019
547601,2019,1,100,0,6392.89,3,1/31/2019
547601,2017,6,100,0,7932.25,4,6/30/2017
547601,2019,6,400,1,5124.07,3,6/30/2019
547639,2017,2,100,0,6359.31,3,2/28/2017
547639,2017,9,1746.07,1,1933.05,2,9/30/2017
547780,2019,1,617.5,1,917.5,2,1/31/2019
547780,2017,8,700,1,700,1,8/31/2017
547780,2018,11,100,0,857.5,1,11/30/2018
547780,2017,2,100,0,1028.65,1,2/28/2017
547780,2017,12,100,0,452.5,1,12/31/2017
547780,2019,4,4210.71,1,4210.71,1,4/30/2019
547858,2017,7,190,1,2026.3,2,7/31/2017
547858,2018,6,1309.71,1,1611.21,2,6/30/2018
547858,2018,1,3303.27,3,13965.54,5,1/31/2018
547858,2019,11,100,0,850,1,11/30/2019
547858,2017,6,100,0,10872.41,5,6/30/2017
547858,2018,9,100,0,1565.5,1,9/30/2018
547858,2019,10,100,0,2719.15,1,10/31/2019
547858,2019,1,2174.5,3,8872,7,1/31/2019
547858,2018,3,16388.55,4,23073.43,8,3/31/2018
547858,2017,11,634,1,12244.22,3,11/30/2017
547858,2018,7,2690.5,1,7434.49,4,7/31/2018
547858,2019,5,5424.12,3,5424.12,3,5/31/2019
547858,2017,9,100,0,8997.21,4,9/30/2017
547858,2017,1,3273.85,2,17613.97,7,1/31/2017
547858,2018,11,100,0,4294.54,2,11/30/2018
547858,2019,3,3344.5,2,6834.4,5,3/31/2019
547858,2017,8,100,0,4290.33,1,8/31/2017
547858,2019,12,3173.8,3,11796.58,5,12/31/2019
547858,2017,5,100,0,2192.5,1,5/31/2017
547858,2017,12,10199.79,2,20787.18,6,12/31/2017
547858,2018,4,7662.4,3,32977.98,8,4/30/2018
547858,2018,12,8159.37,3,10938.87,6,12/31/2018
547858,2018,8,3791.5,1,9362.5,3,8/31/2018
547858,2019,6,100,0,6267.91,4,6/30/2019
547858,2019,2,100,0,8795.5,5,2/28/2019
547858,2018,2,5135.08,3,13487.86,6,2/28/2018
547858,2019,4,4723.72,3,8757.22,6,4/30/2019
547858,2017,10,100,0,8665.48,4,10/31/2017
547858,2019,7,4626.7,3,6366.7,4,7/31/2019
547858,2017,3,7666.43,2,24412.48,7,3/31/2017
547858,2017,2,2141.5,1,20898.18,7,2/28/2017
547858,2018,5,100,0,11139.28,3,5/31/2018
547858,2017,4,878.5,1,3691,3,4/30/2017
547984,2019,9,2725.15,4,10833.96,8,9/30/2019
547984,2017,1,100,0,2477.5,3,1/31/2017
547984,2018,2,3058.93,1,17519.38,6,2/28/2018
547984,2017,2,100,0,2515,2,2/28/2017
547984,2019,7,100,0,5156.38,3,7/31/2019
547984,2019,12,100,0,17564.41,4,12/31/2019
547984,2018,1,3401.13,3,15964.38,9,1/31/2018
547984,2017,10,3438.58,2,7499.56,3,10/31/2017
547984,2018,4,100,0,8701.41,2,4/30/2018
547984,2018,3,5014.32,3,11526.13,5,3/31/2018
547984,2019,10,4232.5,1,7015.66,5,10/31/2019
547984,2017,4,4355.5,3,5667.45,5,4/30/2017
547984,2019,11,100,0,970,1,11/30/2019
547984,2019,5,790,2,19299.45,11,5/31/2019
547984,2019,8,1913.68,2,3216.58,3,8/31/2019
547984,2017,9,880,1,10314.81,4,9/30/2017
547984,2019,4,5230.33,2,9787.03,4,4/30/2019
547984,2018,6,100,0,7938.37,1,6/30/2018
547984,2018,5,1855,1,15275.32,3,5/31/2018
547984,2017,8,347.5,1,3635.38,2,8/31/2017
547984,2019,3,842.86,1,13604.74,4,3/31/2019
547984,2019,1,2675.52,1,11023.33,7,1/31/2019
547984,2018,7,2918.55,2,6630.01,3,7/31/2018
547984,2018,8,6755.32,3,18333.57,7,8/31/2018
547984,2018,12,2646.25,3,14988.47,7,12/31/2018
547984,2017,6,100,0,2357.5,3,6/30/2017
547984,2017,3,5500.03,3,33006.55,9,3/31/2017
547984,2019,2,100,0,1397.5,3,2/28/2019
547984,2017,11,5095.14,1,6900.21,2,11/30/2017
547984,2018,11,2559.28,1,18992.94,8,11/30/2018
547984,2019,6,1930,4,8358.27,7,6/30/2019
547984,2018,10,3108.63,1,12821.49,2,10/31/2018
547984,2017,7,100,0,3557.5,2,7/31/2017
547984,2018,9,10279.48,3,10646.98,4,9/30/2018
548129,2017,9,6580,5,9635.5,7,9/30/2017
548129,2017,10,2647,3,5932,5,10/31/2017
548129,2019,8,9637.66,7,15427.66,11,8/31/2019
548129,2017,6,9974.5,5,17331.25,12,6/30/2017
548129,2019,11,13884.7,5,38075.2,15,11/30/2019
548129,2019,1,1450,2,16360,13,1/31/2019
548129,2018,3,730,1,12084.1,5,3/31/2018
548129,2018,8,1000,1,8207.5,7,8/31/2018
548129,2019,2,2185,4,11672.29,16,2/28/2019
548129,2018,2,4990,2,12730,5,2/28/2018
548129,2018,7,3355,4,14190.4,10,7/31/2018
548129,2019,10,475,1,12888.67,9,10/31/2019
548129,2017,4,11020.56,5,15447.3,9,4/30/2017
548129,2018,11,3808,3,10109.5,6,11/30/2018
548129,2017,3,2099.37,2,13209.01,6,3/31/2017
548129,2018,1,1810,1,8392.75,4,1/31/2018
548129,2018,6,2860,3,7984,7,6/30/2018
548129,2018,9,8728,4,15445,8,9/30/2018
548129,2018,5,100,0,14000.65,8,5/31/2018
548129,2017,8,1660,1,15700.75,9,8/31/2017
548129,2017,5,6237.34,3,12628.84,7,5/31/2017
548129,2019,12,460,1,8660.5,6,12/31/2019
548129,2017,1,1180,3,1525,4,1/31/2017
548129,2019,3,39898,8,44873.5,14,3/31/2019
548129,2018,10,6451.48,4,7948.48,5,10/31/2018
548129,2019,7,4780,2,11365,7,7/31/2019
548129,2017,7,3622.6,3,12826.96,10,7/31/2017
548129,2019,5,100,0,11381.29,10,5/31/2019
548129,2017,12,4450,2,4450,2,12/31/2017
548129,2019,4,15079.78,5,43921.92,17,4/30/2019
548129,2018,4,9520,4,28288.03,15,4/30/2018
548129,2017,11,2496.73,2,10614.41,4,11/30/2017
548129,2018,12,235,1,4312,4,12/31/2018
548129,2017,2,2477.5,1,10472.5,6,2/28/2017
548129,2019,6,15366.64,6,24219.39,9,6/30/2019
548129,2019,9,3407.5,2,9137.98,8,9/30/2019
548143,2019,2,100,0,595,1,2/28/2019
548143,2019,1,1322.5,1,1322.5,1,1/31/2019
548143,2019,3,100,0,752.5,1,3/31/2019
548150,2017,3,100,0,790,1,3/31/2017
548150,2019,10,100,0,760,1,10/31/2019
548150,2019,9,100,0,2522.5,1,9/30/2019
548150,2019,11,1255,1,1255,1,11/30/2019
548183,2018,11,100,0,940,1,11/30/2018
548183,2017,7,100,0,1835.41,1,7/31/2017
548183,2018,6,100,0,1760.95,1,6/30/2018
548183,2017,1,100,0,7560.21,1,1/31/2017
548183,2017,9,1726.84,1,1726.84,1,9/30/2017
548183,2017,11,100,0,3154.52,1,11/30/2017
548183,2017,5,100,0,393.25,1,5/31/2017
548183,2017,12,2021.02,1,2021.02,1,12/31/2017
548183,2017,10,1335.07,1,1335.07,1,10/31/2017
548241,2017,6,6057.85,2,10045.39,4,6/30/2017
548241,2017,7,6174.24,3,8931.96,5,7/31/2017
548241,2018,6,1213,1,16434.91,8,6/30/2018
548241,2018,8,5283.91,5,15184.66,10,8/31/2018
548241,2019,4,20130.43,3,29528.11,9,4/30/2019
548241,2018,10,7429.8,4,16305.03,9,10/31/2018
548241,2017,1,4148.85,1,6982.29,2,1/31/2017
548241,2019,6,19583.02,6,33343.6,11,6/30/2019
548241,2019,10,12717.46,3,24807.19,8,10/31/2019
548241,2017,8,4778.56,1,7082.46,3,8/31/2017
548241,2018,5,4365.91,1,13093.49,8,5/31/2018
548241,2018,7,5374.75,4,5374.75,4,7/31/2018
548241,2019,12,100,0,13422.94,4,12/31/2019
548241,2017,12,18724.3,5,18724.3,5,12/31/2017
548241,2017,4,100,0,2544.48,1,4/30/2017
548241,2019,7,9193.8,2,17079.09,7,7/31/2019
548241,2018,4,4440.28,1,11494.78,7,4/30/2018
548241,2019,9,6282.97,3,16719.84,9,9/30/2019
548241,2018,12,15828.93,4,25817.27,11,12/31/2018
548241,2017,9,3551.47,2,3551.47,2,9/30/2017
548241,2018,11,30176.43,3,35220.3,6,11/30/2018
548241,2017,3,4225.38,2,5918.92,6,3/31/2017
548241,2019,11,4398.37,3,15783.6,6,11/30/2019
548241,2018,9,18798.25,4,26338.66,9,9/30/2018
548241,2018,3,13138.96,6,22578.37,13,3/31/2018
548241,2019,3,22050.6,11,43840.48,19,3/31/2019
548241,2019,5,8839.75,4,23460.57,9,5/31/2019
548241,2018,2,6450.58,3,6825.58,5,2/28/2018
548241,2017,5,4598.77,2,11386.22,4,5/31/2017
548241,2017,2,4170.67,6,8957.17,11,2/28/2017
548241,2019,2,998.56,1,14605.54,6,2/28/2019
548241,2019,1,10629.47,5,21896.35,10,1/31/2019
548241,2017,11,754.29,2,754.29,2,11/30/2017
548241,2019,8,2935.87,2,8997.49,7,8/31/2019
548241,2017,10,2702.07,3,6622.24,6,10/31/2017
548241,2018,1,6275.8,2,11995.22,5,1/31/2018
548361,2019,7,100,0,3970,1,7/31/2019
548361,2018,11,100,0,1577.5,1,11/30/2018
548361,2017,6,2315.5,1,4513,3,6/30/2017
548361,2019,5,100,0,5914,3,5/31/2019
548361,2018,8,100,0,7367.5,2,8/31/2018
548361,2019,8,100,0,370,1,8/31/2019
548361,2019,1,100,0,1577.5,1,1/31/2019
548361,2018,1,100,0,634,1,1/31/2018
548361,2017,3,2787.25,1,15099.25,5,3/31/2017
548361,2018,2,100,0,475,1,2/28/2018
548361,2018,7,1270,1,1270,1,7/31/2018
548361,2019,3,1450,1,12142,4,3/31/2019
548361,2018,6,100,0,7111,3,6/30/2018
548361,2018,3,100,0,1387,1,3/31/2018
548361,2018,10,1000,1,4774,2,10/31/2018
548361,2019,6,1577.5,1,1802.5,2,6/30/2019
548361,2019,10,100,0,2762.5,2,10/31/2019
548361,2019,11,100,0,700,1,11/30/2019
548361,2019,4,100,0,3220,1,4/30/2019
548361,2017,5,100,0,3043,1,5/31/2017
548361,2018,5,100,0,1435,2,5/31/2018
548361,2019,12,100,0,3661,1,12/31/2019
548361,2017,12,100,0,1892.5,1,12/31/2017
548361,2017,8,100,0,2185,1,8/31/2017
548361,2017,1,100,0,15383.5,4,1/31/2017
548406,2019,8,100,0,968.5,1,8/31/2019
548550,2019,11,9504.34,1,9819.34,2,11/30/2019
548550,2019,8,100,0,5881.77,2,8/31/2019
548550,2019,12,100,0,21736.03,6,12/31/2019
548550,2019,3,100,0,7133.52,2,3/31/2019
548550,2019,6,100,0,13228.12,5,6/30/2019
548550,2018,3,100,0,3511.21,1,3/31/2018
548550,2019,4,8015.52,1,29616.21,5,4/30/2019
548550,2019,7,100,0,21770.05,4,7/31/2019
548550,2019,10,100,0,19000.77,3,10/31/2019
548550,2019,9,100,0,14620.36,3,9/30/2019
548550,2019,5,100,0,15142.27,2,5/31/2019
548921,2017,5,100,0,181,1,5/31/2017
548921,2018,12,100,0,827.5,1,12/31/2018
549171,2017,3,737.5,1,737.5,1,3/31/2017
549171,2019,11,8872,5,15019.72,10,11/30/2019
549171,2019,6,11060.65,6,16678.87,11,6/30/2019
549171,2019,3,7874.05,7,21170.65,17,3/31/2019
549171,2019,2,7630,9,19427.92,16,2/28/2019
549171,2018,6,15114.85,8,21338.35,13,6/30/2018
549171,2018,9,3529,5,6513.13,8,9/30/2018
549171,2017,7,2460.22,1,2460.22,1,7/31/2017
549171,2018,7,4056.43,3,13324.96,8,7/31/2018
549171,2017,9,743.22,1,3858.72,2,9/30/2017
549171,2017,12,1127.08,1,4214.86,3,12/31/2017
549171,2018,10,2870.62,2,9822.1,6,10/31/2018
549171,2018,2,5756.52,2,7105.02,3,2/28/2018
549171,2019,4,11206.49,4,24976.17,9,4/30/2019
549171,2019,10,7270,3,18733.12,12,10/31/2019
549171,2019,8,12526.69,6,19191.19,10,8/31/2019
549171,2018,4,3691,1,8254.27,4,4/30/2018
549171,2019,1,7206.01,2,17519.17,9,1/31/2019
549171,2018,12,7391.56,4,13534.12,9,12/31/2018
549171,2019,5,8884.27,5,19544.47,12,5/31/2019
549171,2017,11,100,0,3211.36,3,11/30/2017
549171,2018,1,7068.82,3,8686.87,4,1/31/2018
549171,2018,3,2047.33,1,8546.17,5,3/31/2018
549171,2019,7,4426.63,4,13522.75,10,7/31/2019
549171,2017,8,4751.5,2,10062.49,5,8/31/2017
549171,2017,10,100,0,7646.25,1,10/31/2017
549171,2017,6,100,0,1598.98,1,6/30/2017
549171,2018,5,2230.75,2,6563.29,6,5/31/2018
549171,2018,11,6827.53,2,17882.88,9,11/30/2018
549171,2017,1,6706.91,2,11055.03,3,1/31/2017
549171,2019,9,12746.08,5,27312.04,10,9/30/2019
549171,2018,8,100,0,5776,6,8/31/2018
549171,2019,12,9128.5,5,24023.35,12,12/31/2019
549346,2019,5,9362.23,1,9362.23,1,5/31/2019
549346,2017,8,11910.39,1,13235.67,2,8/31/2017
549346,2019,12,100,0,7862.5,1,12/31/2019
549346,2018,2,100,0,7463.83,1,2/28/2018
549346,2017,3,33830.85,4,33830.85,4,3/31/2017
549346,2018,5,15013.99,2,15013.99,2,5/31/2018
549346,2017,5,18160.57,2,18160.57,2,5/31/2017
549346,2019,6,100,0,1180,1,6/30/2019
549346,2018,9,100,0,2963.98,1,9/30/2018
549346,2017,11,100,0,10560.15,2,11/30/2017
549346,2017,1,23808.31,4,25323.31,5,1/31/2017
549346,2018,1,24988.77,2,24988.77,2,1/31/2018
549346,2017,6,19421.34,3,19421.34,3,6/30/2017
549346,2017,9,17950.57,2,22681.32,4,9/30/2017
549346,2019,10,100,0,18302.86,3,10/31/2019
549346,2017,2,31729.72,7,31729.72,7,2/28/2017
549346,2019,4,8741.47,1,8741.47,1,4/30/2019
549346,2017,12,3187,2,83437,3,12/31/2017
549562,2019,9,977.5,1,1774,2,9/30/2019
549562,2019,8,962.5,1,962.5,1,8/31/2019
549562,2017,12,100,0,1000,1,12/31/2017
549562,2019,1,100,0,812.5,1,1/31/2019
549562,2017,11,100,0,1415.5,2,11/30/2017
549562,2018,6,760,1,2050,4,6/30/2018
549562,2019,10,512.5,1,512.5,1,10/31/2019
549562,2018,4,100,0,370,1,4/30/2018
549562,2017,4,1397.57,1,3758.58,3,4/30/2017
549562,2018,3,2066.58,2,2441.58,3,3/31/2018
549562,2019,11,295,1,295,1,11/30/2019
549562,2019,7,1457.77,1,1457.77,1,7/31/2019
549562,2018,1,295,1,2859.25,3,1/31/2018
549562,2019,5,6715,3,10964.83,4,5/31/2019
549562,2017,8,100,0,913,2,8/31/2017
549562,2017,1,542.5,1,1105,2,1/31/2017
549562,2018,5,100,0,235,1,5/31/2018
549562,2017,6,100,0,962.5,4,6/30/2017
549562,2018,9,661,1,661,1,9/30/2018
549562,2017,2,181,1,2865.22,2,2/28/2017
549562,2018,11,1348.96,1,7268.65,4,11/30/2018
549562,2018,8,880,2,1105,3,8/31/2018
549562,2017,5,100,0,1720,4,5/31/2017
549562,2017,7,1142.5,2,2125,5,7/31/2017
549562,2018,10,100,0,1045,1,10/31/2018
549562,2017,3,1006,3,3203.2,6,3/31/2017
549581,2018,3,1517.44,2,7171.09,7,3/31/2018
549581,2018,9,2442.97,1,15299.47,5,9/30/2018
549581,2017,8,13038.32,2,15739,4,8/31/2017
549581,2018,5,100,0,4814.34,3,5/31/2018
549581,2017,9,7703.35,3,10032.4,6,9/30/2017
549581,2018,6,5454.43,4,8671.57,6,6/30/2018
549581,2018,4,6040.99,3,10573.24,5,4/30/2018
549581,2018,11,100,0,7376.77,5,11/30/2018
549581,2017,12,100,0,1263.12,2,12/31/2017
549581,2017,6,100,0,15639.25,1,6/30/2017
549581,2017,7,100,0,1442.89,1,7/31/2017
549581,2017,10,100,0,2212.24,3,10/31/2017
549581,2018,8,4466.47,1,9330.34,6,8/31/2018
549581,2017,1,100,0,744.34,2,1/31/2017
549581,2017,11,9318.4,3,13008.18,6,11/30/2017
549581,2018,2,100,0,9100.09,5,2/28/2018
549581,2018,7,100,0,2017.3,2,7/31/2018
549581,2018,10,1285.3,1,6471.13,6,10/31/2018
549581,2018,1,3794.55,1,6310.99,4,1/31/2018
549581,2017,2,100,0,1275.06,2,2/28/2017
549595,2017,2,12656.61,2,13520.61,3,2/28/2017
549595,2017,3,7983.39,1,7983.39,1,3/31/2017
549595,2018,3,505,1,2214.16,2,3/31/2018
549595,2018,4,100,0,3499.18,3,4/30/2018
549595,2019,2,100,0,548.5,2,2/28/2019
549595,2017,4,100,0,526,2,4/30/2017
549595,2018,6,2429.77,1,2429.77,1,6/30/2018
549595,2019,4,100,0,2241.49,1,4/30/2019
549595,2018,2,4945.51,1,11800.96,4,2/28/2018
549595,2018,1,2936.73,1,4134.87,2,1/31/2018
549595,2018,12,535.75,1,729.25,2,12/31/2018
549595,2018,7,100,0,3559.75,1,7/31/2018
549595,2017,1,8780.77,1,8780.77,1,1/31/2017
549595,2018,5,100,0,1154.71,1,5/31/2018
549595,2019,5,340,1,1181.32,2,5/31/2019
549595,2017,12,430,1,430,1,12/31/2017
549595,2018,10,100,0,610.12,1,10/31/2018
549613,2019,2,454.24,1,1024.24,3,2/28/2019
549613,2018,4,100,0,1875.19,1,4/30/2018
549613,2018,11,2220.01,7,8670.58,16,11/30/2018
549613,2018,12,625,3,1419.1,5,12/31/2018
549613,2018,10,811.39,1,3714.58,5,10/31/2018
549613,2019,1,100,0,295,1,1/31/2019
549613,2019,3,100,0,355,1,3/31/2019
549614,2018,2,4634.42,1,13833.12,5,2/28/2018
549614,2017,3,889,1,5251.64,5,3/31/2017
549614,2017,9,100,0,4982.79,1,9/30/2017
549614,2017,2,2325.64,1,2580.64,2,2/28/2017
549614,2018,11,100,0,9152.79,5,11/30/2018
549614,2019,3,4862.17,1,6143.98,2,3/31/2019
549614,2017,11,100,0,5765.92,3,11/30/2017
549614,2019,9,2280.04,1,6816.94,2,9/30/2019
549614,2019,11,1315,1,1315,1,11/30/2019
549614,2019,7,2186.29,1,12205.22,6,7/31/2019
549614,2017,7,3835,2,10208.62,10,7/31/2017
549614,2019,4,3752.65,2,14952.32,4,4/30/2019
549614,2018,1,100,0,22548.28,5,1/31/2018
549614,2018,8,100,0,3531.51,5,8/31/2018
549614,2017,4,100,0,707.5,1,4/30/2017
549614,2017,10,4055.61,2,17848.54,8,10/31/2017
549614,2019,6,100,0,11628.04,6,6/30/2019
549614,2018,5,100,0,7191.96,4,5/31/2018
549614,2017,5,100,0,8542.53,4,5/31/2017
549614,2017,6,100,0,6817.48,3,6/30/2017
549614,2018,7,2078.5,1,11146.03,5,7/31/2018
549614,2017,1,100,0,10869.81,8,1/31/2017
549614,2019,12,100,0,6272.17,1,12/31/2019
549614,2018,9,100,0,5054.26,6,9/30/2018
549614,2018,6,100,0,12260.55,4,6/30/2018
549614,2017,8,730,1,3271.75,4,8/31/2017
549614,2018,4,100,0,1367.89,2,4/30/2018
549614,2019,8,100,0,2450.11,2,8/31/2019
549614,2017,12,100,0,4166.34,1,12/31/2017
549614,2018,3,100,0,9414.85,3,3/31/2018
549614,2018,10,100,0,6872.53,7,10/31/2018
549614,2019,2,1691.05,1,5312.32,4,2/28/2019
549614,2019,5,100,0,4018.81,4,5/31/2019
549614,2019,1,100,0,805,1,1/31/2019
549639,2018,4,4829.14,2,18494.65,3,4/30/2018
549639,2017,11,100,0,14418.13,7,11/30/2017
549639,2017,6,11892.41,2,13016.04,3,6/30/2017
549639,2019,6,4830.55,1,4830.55,1,6/30/2019
549639,2019,3,15031.24,3,23230.3,8,3/31/2019
549639,2018,6,12806.2,6,18461.14,7,6/30/2018
549639,2017,3,100,0,18027.43,1,3/31/2017
549639,2017,2,2970.54,3,15100.81,5,2/28/2017
549639,2017,7,100,0,17082.6,5,7/31/2017
549639,2019,1,3392.23,2,33020.97,10,1/31/2019
549639,2017,9,100,0,992.5,1,9/30/2017
549639,2018,12,9193.36,3,18408,8,12/31/2018
549639,2017,5,15536.11,3,17781.67,5,5/31/2017
549639,2017,8,100,0,6437.76,1,8/31/2017
549639,2018,11,20302.56,3,38480.01,12,11/30/2018
549639,2019,4,17666.01,2,41625.75,9,4/30/2019
549639,2019,2,1682.5,1,16502.98,10,2/28/2019
549639,2018,7,17711.17,5,23168.86,6,7/31/2018
549639,2018,9,10569.72,3,18082.65,8,9/30/2018
549639,2018,3,15786.06,3,28009.05,8,3/31/2018
549639,2018,10,15513.27,4,24435.22,7,10/31/2018
549639,2017,12,10903.93,2,14753.77,4,12/31/2017
549639,2017,1,100,0,16816.05,4,1/31/2017
549639,2018,8,2830.75,3,17356.36,7,8/31/2018
549639,2018,2,100,0,6093.12,1,2/28/2018
549639,2019,5,33613.99,5,33613.99,5,5/31/2019
549639,2017,4,100,0,11613.6,5,4/30/2017
549639,2018,1,3666.45,3,16751.68,4,1/31/2018
549639,2018,5,12020.41,5,12020.41,5,5/31/2018
549716,2019,5,7330,4,9648.49,7,5/31/2019
549716,2017,7,1331.22,1,6605.62,6,7/31/2017
549716,2018,1,2465.68,3,12568.17,15,1/31/2018
549716,2018,9,1637.5,2,2751.43,3,9/30/2018
549716,2018,7,100,0,4716.58,3,7/31/2018
549716,2019,2,872.5,2,958,3,2/28/2019
549716,2019,4,2908.3,2,6705.61,4,4/30/2019
549716,2017,8,790,3,4980.06,6,8/31/2017
549716,2017,5,100,0,1075,2,5/31/2017
549716,2018,10,3739.3,4,4901.8,7,10/31/2018
549716,2019,9,1472.5,2,1472.5,2,9/30/2019
